,insert_BST_mean,insert_BST_std ,insert_map_mean,insert_map_std,copy_BTS_mean,copy_BTS_std,copy_map_mean,copy_map_std,find_BST_mean,find_BST_std,find_map_mean,find_map_std,modify_BST_mean,modify_BST_std,modify_map_mean,modify_map_std,erase_BST_mean,erase_BST_std,erase_map_std
12,344.63,446.5830595757082,343.413,886.8026829182471,2030.456,2476.4429414109272,989.228,1549.4950764736232,312.538,1075.9132346783358,209.43,105.64872502780148,362.964,998.9753153626972,202.755,26.752027493257373,1665.027,3683.098774981603,397.784
13,404.803,1049.5192843349769,297.025,36.65048942374447,2031.249,1521.4135686916297,979.565,1074.7988406092556,330.787,985.1224378883047,231.353,629.2107042883163,330.053,679.9609357830788,230.485,656.1798029313306,2103.042,4069.114133350895,349.303
14,357.344,625.5086151796789,318.555,667.3480928083934,2225.073,2048.31537212193,1044.888,991.9169781065355,280.068,447.3790868782312,196.778,25.42582773480541,334.469,731.4747289134457,211.608,119.10334309329919,990.876,2175.114336448545,334.803
15,432.145,1424.201110087687,315.918,441.9993046103126,2298.755,1911.7255454104811,1115.432,1092.9955843350876,290.235,656.3854932697707,206.605,27.974184081041596,304.052,68.64566480120939,233.75,662.8169788863288,1304.723,3177.908340445174,329.502
16,359.412,524.2803012282645,349.117,1423.991681615801,2507.022,2249.700888455176,1175.389,1236.4293015288022,341.201,1279.0304752424781,198.793,24.295681735650067,341.117,914.5452144705594,209.618,61.777229429620746,1264.727,2896.281093483676,351.106
17,334.385,59.44241562218011,310.58,39.655082902447695,2439.692,1287.4475116042606,1261.796,1334.1304360458912,295.082,900.0631040521546,197.772,24.911604043096084,342.612,683.3314594367804,203.771,25.34068978934865,1124.323,2752.498172691673,345.625
18,333.504,68.92635188373163,304.082,40.17157298389002,2511.916,969.6726524678312,1312.258,1521.4143411431348,314.23,907.9736808410247,192.62,24.918699805567712,351.314,1077.6696105040735,224.497,111.70880892302095,1036.543,2346.7128601835802,331.807
19,354.088,633.0391569689829,349.86,890.750139152389,2638.478,1040.5311112677025,1347.997,1277.4121468778196,354.105,1362.8357714614776,200.071,26.34619439311871,360.856,933.5336701287216,204.988,23.87127679869678,1328.334,3184.9901598661186,355.956
20,341.1,59.984748061486314,409.116,1444.2943233787219,2858.498,1761.7996724928737,1595.215,2406.5555860555137,262.093,71.26349942993252,195.889,24.83474741164081,316.55,130.0706404228101,254.589,717.4583026761909,1432.961,3341.4507746604627,310.566
21,352.398,337.68825800729286,381.509,1112.0051888003943,2892.538,1386.836343825759,1474.893,1547.9668166827737,328.838,1694.6592193582737,214.6,623.2909994537063,342.255,896.9648164643917,220.143,135.89875110169348,1056.178,2278.069833941883,345.228
22,355.579,62.88506785398265,371.977,1070.3821282471984,3051.84,1468.5487157054074,1451.652,895.1078945557339,274.231,448.7771425095087,212.016,662.4144591900159,427.957,1522.6774507921875,220.982,580.3287599938504,1204.159,2473.5294014260267,326.193
23,349.009,68.55157853033,354.745,800.8634752409424,3104.442,1425.5986260641528,1503.511,778.2775134095807,283.962,691.5263440795297,194.105,24.695748115819438,305.805,72.84047621343504,210.18,69.28464187682573,846.069,1719.6753229138917,328.239
24,352.504,63.793588894182804,326.087,134.10295086611632,3370.599,2116.237255649518,1573.874,1069.4248314509998,278.938,443.5720191310543,215.167,653.094687706921,310.481,74.13819284956982,208.951,78.01861700261031,780.718,1266.0821712969507,325.8
25,352.827,78.4742064056719,367.196,445.35694626220885,3368.785,1571.1674050765564,1841.852,1664.7462803971057,299.856,854.5717671816686,205.273,436.4510905828967,345.225,902.6413719606435,255.351,1036.5689353820123,972.638,1932.5824238453577,325.501
26,358.352,616.9645792879843,395.632,1151.6255426899845,3544.983,2088.4287755896767,1934.849,2189.228013295782,275.26,83.10914751096897,216.521,610.353713480142,358.738,885.984669932838,202.022,22.726757709801014,1245.042,2595.039537316531,317.693
27,388.159,689.2295188970072,408.495,1154.8539682466348,3538.728,1137.1376917576874,1964.255,2333.6268506286506,299.792,982.1013189768153,196.06,24.0903383122778,328.137,120.07719280113096,225.194,481.21396110669934,730.127,1259.844705855051,373.288
28,371.648,450.748178139413,462.632,1461.8416434675812,3681.823,1480.3824896529272,2216.527,2982.360276906697,270.27,454.5039769903008,222.634,607.233780387751,340.482,932.5436577855216,208.631,90.66044804102827,1004.948,1731.3308260687775,306.162
29,387.926,630.391061583205,343.769,527.2379649067392,3792.004,1332.901082595404,2203.153,3563.7423635261553,321.936,909.0420418792521,214.741,618.3767847510123,433.211,1967.0613153836869,208.696,63.46612942349643,933.449,1424.5678970828315,310.31
30,405.016,919.8605729913636,359.268,756.7650772703511,3897.14,1605.4874893315105,2137.656,2420.4809707295785,301.437,749.0378575419265,193.551,23.86121118049123,336.727,497.9607439055813,207.617,70.71384808508164,977.491,1793.2617048046836,322.54
31,346.212,83.16522744512874,323.687,38.539992618058456,4056.07,1740.4251391829525,1922.915,1193.9129732836473,266.904,73.55904284314738,193.315,22.724211207432493,313.426,65.41547618109954,198.531,23.417878618696456,928.992,1539.4652006252043,310.038
32,363.372,74.27310156442908,382.147,945.1116301215429,4164.947,1818.9312532888662,2065.802,1687.5429608741836,274.697,432.0478297492072,193.846,24.658026766146534,354.047,641.2108239814734,198.783,23.65408867405377,901.697,1447.8150977217363,317.747
33,361.765,468.08597263216586,377.973,922.399022262599,4294.838,2017.3684942905206,2105.624,1771.3045459841173,318.163,991.2845244585436,193.537,24.813557403161685,323.854,492.0937925680433,211.265,438.6721609300049,859.998,1594.8450802494895,323.947
34,373.232,68.85795651919973,374.28,1039.3096168130085,4252.194,1287.4326104165602,2105.994,1512.9267523459291,284.631,673.8101593468296,220.933,618.2738782376302,324.428,432.51079156016453,217.164,437.7131264926836,1030.609,1800.045457236844,296.902
35,376.08,474.35914200107896,331.921,38.67385110122862,4441.213,1904.7344475361913,2295.144,2255.072350782566,286.496,778.5557976047701,192.591,25.460905698737427,312.287,102.66654095176288,224.247,244.8318279778999,895.004,1189.403492505382,323.01
36,386.599,615.9795842387969,373.755,826.3386890222432,4610.604,2034.9054791768585,2231.272,1551.5943290744508,318.125,1016.8344660636754,195.528,29.824875791862045,357.821,1098.4364710619357,202.354,28.859810879491214,999.815,1825.0197694203218,311.545
37,345.4,79.72290762384405,329.363,40.24593434124741,4646.599,1751.0037110751646,2284.898,1561.8371559147909,266.246,76.6527330497746,193.955,25.262283645783107,343.1,830.6165974744265,207.029,69.61426692137181,1081.261,1181.6560628537397,303.346
38,353.166,70.86843051740317,357.11,639.6795056119905,4751.926,1700.5518405870478,2290.695,1479.5546194632368,293.708,891.2754999078567,193.413,24.630843083418785,338.231,644.0630059543871,201.756,23.640821982325388,931.455,1563.2948646928387,320.834
39,354.621,153.88250504524547,372.429,759.1258689828719,4922.98,1975.8051223741686,2326.681,1257.9434706054953,289.051,758.0166689453472,208.157,468.9871920969695,338.398,492.68225825170543,202.789,25.181590080850736,879.011,963.8085758484422,304.654
40,422.774,1332.4010398239718,345.215,447.32144904419687,4867.564,1027.0783611312233,2409.912,1550.9167367257346,293.341,778.2162043539054,194.503,26.583415713560953,298.173,67.34981121725579,201.788,25.65858639909829,1045.416,1862.4804264592956,301.812
41,359.126,78.81976988040496,357.323,621.1520366794265,5155.198,2711.503270290487,2390.875,1231.4702178189289,256.226,74.36369358766409,195.234,25.186251090624808,329.555,870.5382846118828,200.696,22.80665657215016,1164.863,2020.9282491545812,299.296
42,372.491,532.8121694546775,369.687,753.2569037393549,5177.389,1901.9580536065966,2438.971,1211.6039799204198,244.962,69.77108681968487,238.145,798.607450488035,393.216,1239.5860314411427,211.634,95.07693749800748,1111.131,1773.1537355342314,434.121
43,432.669,2152.55036304357,373.53,897.3922548696307,5403.975,4362.824037979861,2518.23,1423.2239082800718,277.587,650.5444523097559,202.617,23.956508739797624,329.486,649.4157080052807,199.437,23.980034007482132,998.085,973.8370601774204,339.87
44,373.784,78.00749543473377,361.134,619.5404539204844,5430.295,3094.7019604438483,2562.091,1738.4284594768344,294.725,614.7346853521445,213.578,645.6164603818582,338.852,455.09316419388233,213.534,444.836238231554,1071.504,1919.9617220101024,320.696
45,352.334,84.83732930732793,365.492,624.7522596485744,5343.191,1849.1835572811592,2528.737,1186.6902307809733,262.517,523.62031636578,193.941,27.06960507654294,333.643,921.5991935494528,225.106,439.5061828507084,1110.233,2122.2202314347605,423.099
46,374.484,82.40958526773453,347.103,283.83455813378316,5416.387,2003.3120019684898,2664.956,1776.3174097170809,300.306,1007.9745812092686,201.224,25.868664905634375,325.114,520.6286997505994,249.885,888.0346883849759,952.421,821.9107176323953,451.969
47,353.765,191.1776079330423,382.87,903.7536893977251,5511.128,1890.6363086580131,2641.723,1271.168948751895,353.663,1240.3910582679164,194.57,26.305989812208157,320.43,516.4116450081273,205.376,24.739859013341192,1169.138,1660.3495893805023,322.275
48,343.27,88.05201360559559,357.716,461.83564538047506,5711.563,3123.600897686995,2721.323,1508.6071704293997,313.132,955.400587489876,189.727,25.068754875342325,353.259,817.9224473744442,224.235,643.3171440083038,1170.571,1675.6156340160462,370.167
49,373.803,633.4402483194449,340.836,151.7376720000673,5671.23,2337.1230984053873,2700.4,1256.12663294749,251.183,72.38311620122474,208.137,492.54749642141104,316.936,145.8439025259541,240.577,623.8894854627702,1253.197,1941.7860840450473,324.303
50,364.233,454.4429873053383,357.32,442.94168645545165,5784.959,2029.4490689147633,2755.449,1385.4501569522442,287.48,814.8723922185604,191.807,25.17994739867422,374.039,1276.054929648014,199.965,25.87936967934113,1154.932,1593.551322479448,286.915
